date,asset,coinmetrics_asset,AdrActCnt,CapMrktCurUSD,SplyCur,TxCnt
2023-01-19,USDT,usdt,1000445.0,72858516874.97586,72856787260.80742,2250087.0
2023-01-20,BTC,btc,933005.0,436623508826.3357,19267859.43892205,303214.0
2023-01-20,ETH,eth,522810.0,199832810113.94968,120521136.65776514,1024504.0
2023-01-20,USDC,usdc,323022.0,47052062234.96229,47062424082.47147,635024.0
2023-01-20,USDT,usdt,974590.0,72868342023.59122,72856787260.7506,2002192.0
2023-01-21,BTC,btc,906764.0,439387994541.3399,19268721.90708291,286001.0
2023-01-21,ETH,eth,544098.0,196223567559.4762,120521141.75088236,994076.0
2023-01-21,USDC,usdc,305811.0,47252669794.801025,47259614140.732735,678898.0
2023-01-21,USDT,usdt,835220.0,72868819488.90724,72856787260.75058,1581772.0
2023-01-22,BTC,btc,863236.0,437735066276.4035,19269665.64488826,249747.0
2023-01-22,ETH,eth,538685.0,196240874022.4543,120521319.13053171,889814.0
2023-01-22,USDC,usdc,281683.0,47369702311.156685,47378521414.81521,750540.0
2023-01-22,USDT,usdt,793434.0,72873221618.56252,72856787260.68483,1445230.0
2023-01-23,BTC,btc,933346.0,441857284818.24146,19270653.10749456,296833.0
2023-01-23,ETH,eth,504730.0,196200710929.03732,120521177.99930678,947725.0
2023-01-23,USDC,usdc,325336.0,47358553608.21823,47363930821.5716,772304.0
2023-01-23,USDT,usdt,949218.0,72865714963.58345,72856787260.64351,1790710.0
2023-01-24,BTC,btc,908199.0,435749412018.20013,19271459.3286451,288416.0
2023-01-24,ETH,eth,487133.0,187257990737.72495,120520642.475563,1032293.0
2023-01-24,USDC,usdc,283751.0,47576540104.32948,47584009570.1637,646488.0
2023-01-24,USDT,usdt,908115.0,72864390745.64969,72856787260.59267,1748592.0
2023-01-25,BTC,btc,912032.0,445371057214.86865,19272553.04504998,306272.0
2023-01-25,ETH,eth,495479.0,193764339634.66672,120520306.4315072,1020705.0
2023-01-25,USDC,usdc,284674.0,47462863625.72925,47469544319.05016,769501.0
2023-01-25,USDT,usdt,966990.0,72869511287.56496,72856787260.58073,1827309.0
2023-01-26,BTC,btc,892287.0,443458477430.5371,19273521.76581441,297461.0
2023-01-26,ETH,eth,498585.0,193065121886.63696,120519942.55300163,1048864.0
2023-01-26,USDC,usdc,305542.0,47259731706.55304,47257520523.42259,724758.0
2023-01-26,USDT,usdt,886342.0,72860673921.07602,72856787260.57666,1871394.0
2023-01-27,BTC,btc,929064.0,444671920357.2479,19274484.23846005,305372.0
2023-01-27,ETH,eth,545774.0,192592581216.95367,120519563.1648018,1100192.0
2023-01-27,USDC,usdc,306556.0,47009388904.71944,47014286056.73805,690568.0
2023-01-27,USDT,usdt,913650.0,72883994693.11574,72856787260.57552,1961391.0
2023-01-28,BTC,btc,857014.0,443507093772.12006,19275534.20128317,268374.0
2023-01-28,ETH,eth,516329.0,189238580818.8375,120519740.30443372,964429.0
2023-01-28,USDC,usdc,253095.0,47054703575.00727,47067899233.60994,659918.0
2023-01-28,USDT,usdt,836670.0,72873339292.11896,72856787260.52374,1793152.0
2023-01-29,BTC,btc,829895.0,458299678267.7888,19276540.41143432,258804.0
2023-01-29,ETH,eth,511731.0,198410913779.34244,120519525.27598353,998228.0
2023-01-29,USDC,usdc,260615.0,47045353563.19973,47042960036.75124,739786.0
2023-01-29,USDT,usdt,861889.0,72859060809.58371,72856787260.52374,1996418.0
2023-01-30,BTC,btc,957363.0,439513744530.55255,19277402.87019857,311188.0
2023-01-30,ETH,eth,516109.0,188731993435.50787,120519409.80225764,1074566.0
2023-01-30,USDC,usdc,274443.0,46649920615.99621,46649881547.125336,790769.0
2023-01-30,USDT,usdt,994228.0,72862174660.11273,72856787260.50754,2399394.0
2023-01-31,BTC,btc,944348.0,445903953177.8653,19278121.59051949,312359.0
2023-01-31,ETH,eth,519408.0,191000455950.1343,120518623.8147938,1086364.0
2023-01-31,USDC,usdc,262597.0,46352295573.914894,46354692918.645744,622066.0
2023-01-31,USDT,usdt,997097.0,72858793206.71613,72856787260.50754,2420259.0
2023-02-01,BTC,btc,1050528.0,457436212535.37054,19278977.80878799,343824.0
2023-02-01,ETH,eth,516810.0,197878282904.48337,120517710.28762428,1064236.0
2023-02-01,USDC,usdc,270772.0,46261129072.39214,46259719978.17926,791164.0
2023-02-01,USDT,usdt,1023267.0,72851400969.44864,72846970396.27266,2422749.0
2023-02-02,BTC,btc,983946.0,453185335299.5718,19279884.02447344,335421.0
2023-02-02,ETH,eth,501303.0,198411029308.84256,120516605.67622446,1104114.0
2023-02-02,USDC,usdc,287720.0,46393556575.26027,46385232572.31809,737283.0
2023-02-02,USDT,usdt,1104998.0,72858323964.83813,72846970396.22256,2639888.0
2023-02-03,BTC,btc,988867.0,452052047565.4157,19280715.24520696,317695.0
2023-02-03,ETH,eth,457501.0,200731055289.71536,120515383.38517296,1072608.0
2023-02-03,USDC,usdc,253590.0,45976411682.10089,45909007654.2671,648620.0
2023-02-03,USDT,usdt,1036553.0,72852816142.02385,72846970396.17174,2375885.0
2023-02-04,BTC,btc,961115.0,450331066544.2132,19281565.21323545,302062.0
2023-02-04,ETH,eth,500595.0,201385893390.00644,120514802.49550208,1064597.0
2023-02-04,USDC,usdc,244949.0,45912204227.47041,45917678734.51169,679654.0
2023-02-04,USDT,usdt,969680.0,72853241898.71814,72846970396.17168,2245687.0
2023-02-05,BTC,btc,802171.0,442673043515.76447,19282515.19257359,256347.0
2023-02-05,ETH,eth,537665.0,196573733122.00424,120514490.36674036,1069625.0
2023-02-05,USDC,usdc,237739.0,45986393814.90388,45977265164.60689,696446.0
2023-02-05,USDT,usdt,891796.0,72865119637.68456,72846970396.1682,2001211.0
2023-02-06,BTC,btc,920525.0,438605028941.30115,19283440.16082709,304492.0
2023-02-06,ETH,eth,503555.0,194542326912.55457,120513759.00927693,1077149.0
2023-02-06,USDC,usdc,244457.0,45780561668.57607,45774969432.67528,776313.0
2023-02-06,USDT,usdt,905377.0,72850238163.94829,72846970396.1682,2037219.0
2023-02-07,BTC,btc,944049.0,448674357936.55475,19284327.62505593,303225.0
2023-02-07,ETH,eth,477571.0,201583543708.047,120512258.60439284,1142836.0
2023-02-07,USDC,usdc,254143.0,45715496214.72427,45716156533.730865,857446.0
2023-02-07,USDT,usdt,925235.0,70849474511.52863,70846970396.16818,1996083.0
2023-02-08,BTC,btc,942153.0,442355589491.7768,19285190.09179011,315120.0
2023-02-08,ETH,eth,483612.0,198870465994.68152,120510537.749031,1121215.0
2023-02-08,USDC,usdc,256964.0,45469942411.27662,45471900650.55199,833522.0
2023-02-08,USDT,usdt,1001330.0,70847528724.88951,70846970396.10577,2082333.0
2023-02-09,BTC,btc,1056974.0,420790203963.94135,19286202.54184259,363668.0
2023-02-09,ETH,eth,475694.0,186261072070.65182,120508620.99513929,1082467.0
2023-02-09,USDC,usdc,274309.0,45425118794.66389,45424415695.40385,785276.0
2023-02-09,USDT,usdt,1000967.0,70852744962.4335,70846970396.05803,2040112.0
2023-02-10,BTC,btc,923753.0,416998493072.5835,19287121.25095429,302716.0
2023-02-10,ETH,eth,497617.0,182478878134.89792,120507762.733762,1071635.0
2023-02-10,USDC,usdc,256312.0,45322917472.373856,45321423369.89353,706022.0
2023-02-10,USDT,usdt,965325.0,70856199404.36679,70846970396.02823,1907257.0
2023-02-11,BTC,btc,896301.0,421730481059.58856,19288046.21257187,281958.0
2023-02-11,ETH,eth,509167.0,185603684832.60593,120507674.46515392,961493.0
2023-02-11,USDC,usdc,229897.0,45262798033.32968,45262240050.103714,461344.0
2023-02-11,USDT,usdt,834589.0,70853770814.87062,70846970395.95792,1864255.0
2023-02-12,BTC,btc,861493.0,419964034322.39526,19289058.67387569,256348.0
2023-02-12,ETH,eth,494505.0,182421319275.8323,120507669.77837253,953020.0
2023-02-12,USDC,usdc,223624.0,45175473889.61464,45179431613.69371,486532.0
2023-02-12,USDT,usdt,732298.0,70858101051.26028,70846970395.95378,1505683.0
2023-02-13,BTC,btc,957593.0,420497959396.1862,19290033.6358573,297879.0
2023-02-13,ETH,eth,492362.0,181510258162.8825,120506916.1505425,1054742.0
2023-02-13,USDC,usdc,265476.0,44922362897.1851,44928296714.66417,645693.0
2023-02-13,USDT,usdt,915655.0,72894848077.36255,72846970395.95378,1972835.0
2023-02-14,BTC,btc,913570.0,428692521757.3896,19290996.09163937,305330.0
2023-02-14,ETH,eth,537767.0,187674794282.76428,120503131.72995473,1141796.0
2023-02-14,USDC,usdc,248618.0,44937078520.5767,44948647976.69495,579672.0
2023-02-14,USDT,usdt,922513.0,72864665865.97716,72846970395.9459,1897816.0
2023-02-15,BTC,btc,993456.0,468884953214.80835,19292014.79354679,325059.0
2023-02-15,ETH,eth,478642.0,201579180130.95255,120500938.39709686,1160879.0
2023-02-15,USDC,usdc,254061.0,45295138329.19814,45295318031.20418,587098.0
2023-02-15,USDT,usdt,906081.0,72858610690.38072,72846970395.91927,1895242.0
2023-02-16,BTC,btc,1118226.0,458066234824.8327,19293133.49263214,341817.0
2023-02-16,ETH,eth,477690.0,198087170822.259,120498618.43121952,1138195.0
2023-02-16,USDC,usdc,286444.0,45504364804.14838,45524745118.26164,783122.0
2023-02-16,USDT,usdt,930929.0,72853849644.84872,72846970395.9089,1979889.0
2023-02-17,BTC,btc,1050009.0,474777985910.94104,19294164.69635749,322140.0
2023-02-17,ETH,eth,471665.0,204367936526.31567,120496707.8392495,1066755.0
2023-02-17,USDC,usdc,241004.0,45836349353.99193,45836422765.716446,661611.0
2023-02-17,USDT,usdt,901925.0,72856615445.48613,72846970395.9089,1998930.0
2023-02-18,BTC,btc,1046593.0,475367066196.61975,19295214.52710183,273988.0
2023-02-18,ETH,eth,456014.0,203750564961.84805,120495699.12101428,972865.0
2023-02-18,USDC,usdc,248241.0,45812133238.32226,45810585326.686104,681928.0
2023-02-18,USDT,usdt,779656.0,72857949192.19427,72846970395.9089,1783902.0
2023-02-19,BTC,btc,928713.0,470190985337.3357,19296227.01282949,244509.0
2023-02-19,ETH,eth,451883.0,202817955576.06287,120494932.24985698,1002399.0
2023-02-19,USDC,usdc,254198.0,45850357009.388756,45854810222.71291,637232.0
2023-02-19,USDT,usdt,739786.0,72863250267.50732,72846970395.90851,1734217.0
2023-02-20,BTC,btc,908106.0,478527590358.21405,19297145.7099958,267205.0
2023-02-20,ETH,eth,466024.0,204945561619.02087,120493494.23152652,1059640.0
2023-02-20,USDC,usdc,270303.0,45904800709.01442,45917739215.30628,738097.0
2023-02-20,USDT,usdt,921476.0,72852922487.96964,72845925958.22273,2155348.0
2023-02-21,BTC,btc,1012926.0,470883335720.71594,19298189.39352537,293613.0
2023-02-21,ETH,eth,482474.0,199425540811.74323,120491922.8508644,1084290.0
2023-02-21,USDC,usdc,239117.0,46112063454.215965,46119138546.14774,664106.0
2023-02-21,USDT,usdt,899177.0,72856064229.28853,72845925958.21303,2056614.0
2023-02-22,BTC,btc,931144.0,466337552716.17426,19299064.31604459,277803.0
2023-02-22,ETH,eth,478581.0,197837484557.214,120489993.89860947,1080839.0
2023-02-22,USDC,usdc,238167.0,45940525412.16725,45938700829.57761,649223.0
2023-02-22,USDT,usdt,906326.0,73849289637.98265,73845925958.21303,1995412.0
2023-02-23,BTC,btc,1071298.0,461466839224.232,19300132.95520284,291650.0
2023-02-23,ETH,eth,513684.0,198731777045.41992,120487834.62989062,1093537.0
2023-02-23,USDC,usdc,228707.0,46072455223.894,46068213014.33573,575764.0
2023-02-23,USDT,usdt,902929.0,73859076143.77022,73845925958.21301,2043007.0
2023-02-24,BTC,btc,964247.0,447316040888.53906,19300976.6106817,298377.0
2023-02-24,ETH,eth,551238.0,193778190103.63513,120486417.5707692,1095771.0
2023-02-24,USDC,usdc,237338.0,46364310166.68879,46377466974.30248,585399.0
2023-02-24,USDT,usdt,873610.0,73847868718.93077,73845925958.213,1972886.0
2023-02-25,BTC,btc,811239.0,447022542624.343,19301645.29052475,259206.0
2023-02-25,ETH,eth,569007.0,192043075573.1748,120485980.08901732,995229.0
2023-02-25,USDC,usdc,85086.0,46452838194.97672,46452184622.72676,167102.0
2023-02-25,USDT,usdt,756608.0,73854538805.7963,73845925958.213,1703535.0
2023-02-26,BTC,btc,905055.0,454425911741.45215,19302695.20087476,271471.0
2023-02-26,ETH,eth,566024.0,197666090417.64835,120485602.29967768,982721.0
2023-02-26,USDC,usdc,224487.0,46547132730.63566,46544259146.29026,480277.0
2023-02-26,USDT,usdt,726088.0,73850662049.34784,73845925958.213,1627876.0
2023-02-27,BTC,btc,982682.0,453714768533.1663,19303570.11962878,296912.0
2023-02-27,ETH,eth,524438.0,196828629198.0312,120485489.63069382,1034112.0
2023-02-27,USDC,usdc,220014.0,46544895371.17342,46547389070.35217,537860.0
2023-02-27,USDT,usdt,896208.0,73849909861.7577,73845925958.213,2013119.0
2023-02-28,BTC,btc,983627.0,446819268836.4395,19304426.2895077,335341.0
2023-02-28,ETH,eth,480872.0,193578342136.6192,120484740.19846,1044634.0
2023-02-28,USDC,usdc,230200.0,46455618137.74404,46459058741.94758,528018.0
2023-02-28,USDT,usdt,912693.0,73857055458.50233,73845925958.16284,2028536.0
2023-03-01,BTC,btc,1076257.0,455815311827.3252,19305488.68136532,377754.0
2023-03-01,ETH,eth,478680.0,200208064313.60696,120483302.4743171,1081357.0
2023-03-01,USDC,usdc,230466.0,46570704408.758804,46581079094.82474,503570.0
2023-03-01,USDT,usdt,958269.0,73855629942.9617,73845925958.16203,2064168.0
2023-03-02,BTC,btc,939444.0,453121431949.6086,19306388.58083239,330024.0
2023-03-02,ETH,eth,514379.0,198537243456.10547,120482230.57338612,1088950.0
2023-03-02,USDC,usdc,237836.0,47171706083.64262,47175101586.274315,490276.0
2023-03-02,USDT,usdt,925064.0,73851319731.92274,73845925958.16174,1967998.0
2023-03-03,BTC,btc,1086253.0,431523107640.1537,19307438.46114988,355066.0
2023-03-03,ETH,eth,487088.0,189054958974.782,120480947.08001816,1092189.0
2023-03-03,USDC,usdc,237460.0,47587680207.446014,47587270156.71084,603000.0
2023-03-03,USDT,usdt,895953.0,73852939961.59995,73845925958.15884,1952747.0
2023-03-04,BTC,btc,905589.0,431239053644.68665,19308388.36119328,306924.0
2023-03-04,ETH,eth,462695.0,188658092486.73752,120480323.77385873,971157.0
2023-03-04,USDC,usdc,211177.0,47820714767.35919,47822505548.35472,480575.0
2023-03-04,USDT,usdt,775030.0,75851651429.29494,75845925958.15793,1677510.0
2023-03-05,BTC,btc,995537.0,432912254426.8668,19309357.06303656,287178.0
2023-03-05,ETH,eth,432041.0,188385300743.31204,120479454.16348656,940858.0
2023-03-05,USDC,usdc,202594.0,48018868437.000336,48018142584.787506,463569.0
2023-03-05,USDT,usdt,735049.0,75850835485.77528,75845925958.15388,1594700.0
2023-03-06,BTC,btc,931807.0,432831999828.83685,19310181.97860168,318245.0
2023-03-06,ETH,eth,460020.0,188853195198.27795,120477735.47682352,1037182.0
2023-03-06,USDC,usdc,207539.0,47783389318.181786,47785751114.8499,471364.0
2023-03-06,USDT,usdt,870372.0,75841227987.91487,75845925958.15388,1959660.0
2023-03-07,BTC,btc,1063023.0,428219361920.73987,19311213.09324048,360867.0
2023-03-07,ETH,eth,444134.0,187946252643.7069,120476212.9908262,1035152.0
2023-03-07,USDC,usdc,206247.0,47508632234.56636,47514808839.296684,508253.0
2023-03-07,USDT,usdt,917177.0,75843702533.28293,75845925958.15388,1997074.0
2023-03-08,BTC,btc,885079.0,419098099713.9698,19312044.23126562,290018.0
2023-03-08,ETH,eth,449531.0,184835465408.17496,120474604.50983173,1011772.0
2023-03-08,USDC,usdc,211734.0,47502133179.07445,47499623000.80195,582438.0
2023-03-08,USDT,usdt,899021.0,75835382399.04495,75845925957.97835,1981535.0
2023-03-09,BTC,btc,929904.0,393013679640.09827,19312887.88651131,339133.0
2023-03-09,ETH,eth,460423.0,173079347246.83615,120472675.54413275,1037747.0
2023-03-09,USDC,usdc,222591.0,47471996473.44302,47471745408.67127,632003.0
2023-03-09,USDT,usdt,951309.0,75845142497.48796,75845925957.9762,2106461.0
2023-03-10,BTC,btc,979055.0,390917907908.0106,19313737.80210951,322995.0
2023-03-10,ETH,eth,464631.0,172773752590.0483,120471252.395079,1065950.0
2023-03-10,USDC,usdc,259140.0,46357310982.6279,46509722091.51428,826680.0
2023-03-10,USDT,usdt,993458.0,76129434615.91896,75845925957.9762,2222867.0
2023-03-11,BTC,btc,982511.0,397599044509.8048,19314768.93361194,323403.0
2023-03-11,ETH,eth,412067.0,177954530955.63647,120463739.2353074,1031282.0
2023-03-11,USDC,usdc,348359.0,43664679634.89224,44985089880.575356,1013052.0
2023-03-11,USDT,usdt,886293.0,76440486205.43475,75845925957.96422,2196650.0
2023-03-12,BTC,btc,886609.0,426221507105.4308,19315775.07145146,263955.0
2023-03-12,ETH,eth,481016.0,191114704252.1841,120463103.02377065,974883.0
2023-03-12,USDC,usdc,222073.0,44417685303.693726,44783753066.93756,608484.0
2023-03-12,USDT,usdt,771136.0,76405386187.02515,75845925957.95189,1789576.0
2023-03-13,BTC,btc,999918.0,466585218228.0785,19316756.21059554,335201.0
2023-03-13,ETH,eth,584948.0,202121054849.7573,120461692.44922929,1173725.0
2023-03-13,USDC,usdc,234848.0,43584583562.27828,43634444285.44509,812997.0
2023-03-13,USDT,usdt,1006554.0,76162440005.64282,75845925957.95093,2290299.0
2023-03-14,BTC,btc,1024780.0,478479673367.3147,19317668.61691925,327923.0
2023-03-14,ETH,eth,510874.0,205612921102.02036,120460342.75245096,1105574.0
2023-03-14,USDC,usdc,227308.0,42572835680.67338,42595976133.103,818261.0
2023-03-14,USDT,usdt,999126.0,78121607409.05492,77845925957.9431,2183022.0
2023-03-15,BTC,btc,1006730.0,471562885492.7352,19318587.27431244,343857.0
2023-03-15,ETH,eth,494979.0,199412254388.8767,120459315.81152548,1076742.0
2023-03-15,USDC,usdc,208701.0,41735336814.24429,41742532129.75712,772001.0
2023-03-15,USDT,usdt,988018.0,78149476158.57747,77845925956.97137,2152130.0
2023-03-16,BTC,btc,879957.0,483820966773.28314,19319424.68510582,295146.0
2023-03-16,ETH,eth,467209.0,202040223238.1152,120458629.98711464,1042763.0
2023-03-16,USDC,usdc,211824.0,41105821052.187256,41115950739.22803,687341.0
2023-03-16,USDT,usdt,983428.0,79020404956.04082,78845925956.95341,2024891.0
2023-03-17,BTC,btc,1085422.0,530355563505.5659,19320343.33921469,339244.0
2023-03-17,ETH,eth,504502.0,215742537095.5164,120457885.68990552,1068367.0
2023-03-17,USDC,usdc,207963.0,40501762520.01872,40499371105.32112,707038.0
2023-03-17,USDT,usdt,988998.0,79034339114.17865,78845866112.50111,2114407.0
2023-03-18,BTC,btc,955447.0,521401004462.55426,19321355.72015879,293458.0
2023-03-18,ETH,eth,504683.0,212531663643.51776,120457860.54713212,1023641.0
2023-03-18,USDC,usdc,229573.0,40468641175.11832,40481037416.18044,764383.0
2023-03-18,USDT,usdt,842872.0,79064613392.17268,78845866112.40462,1872237.0
2023-03-19,BTC,btc,845573.0,544602429934.95825,19322280.70872038,271293.0
2023-03-19,ETH,eth,491964.0,217034967814.9556,120457836.83398671,992358.0
2023-03-19,USDC,usdc,198337.0,40430355566.75144,40448605757.988335,666287.0
2023-03-19,USDT,usdt,780368.0,79080866976.63298,78845866112.33662,1717815.0
2023-03-20,BTC,btc,1014355.0,537849646186.5744,19323243.20868762,337263.0
2023-03-20,ETH,eth,524591.0,209280166576.37723,120457520.464536,1123422.0
2023-03-20,USDC,usdc,214147.0,39587572140.95229,39645370539.89932,941746.0
2023-03-20,USDT,usdt,1022566.0,80079593372.26286,79845866112.33662,2272945.0
2023-03-21,BTC,btc,990544.0,544415302326.47375,19324149.4586494,331907.0
2023-03-21,ETH,eth,512051.0,217436527921.22287,120457404.53818803,1081542.0
2023-03-21,USDC,usdc,199860.0,39473876405.64755,39528548472.79026,843205.0
2023-03-21,USDT,usdt,956784.0,81053836102.0777,80845866112.33662,2106349.0
2023-03-22,BTC,btc,940276.0,528379507078.967,19325143.20861664,296448.0
2023-03-22,ETH,eth,515905.0,209386995425.58527,120457170.18808916,1073049.0
2023-03-22,USDC,usdc,149990.0,38937065174.69365,38968533521.55964,576110.0
2023-03-22,USDT,usdt,961184.0,81045234900.4598,80845866112.33662,2085427.0
2023-03-23,BTC,btc,902932.0,548632503448.67126,19326286.95858388,292159.0
2023-03-23,ETH,eth,518217.0,219139655128.3379,120456644.5363474,1077305.0
2023-03-23,USDC,usdc,192569.0,38665373477.57486,38685856462.58373,730753.0
2023-03-23,USDT,usdt,1016307.0,81977781868.69322,81845866112.33662,2177578.0
2023-03-24,BTC,btc,893101.0,530807367185.91296,19327299.45855112,294570.0
2023-03-24,ETH,eth,491152.0,210934603026.43796,120456071.40566652,1084231.0
2023-03-24,USDC,usdc,221380.0,38138640446.23172,38139950938.17675,644256.0
2023-03-24,USDT,usdt,953582.0,82941620294.03908,82845866112.33072,2051455.0
2023-03-25,BTC,btc,898042.0,531312174636.28394,19328205.7085129,287422.0
2023-03-25,ETH,eth,500188.0,209891076598.91913,120456081.47018956,1052415.0
2023-03-25,USDC,usdc,228295.0,38132745602.69655,38135021439.10568,531757.0
2023-03-25,USDT,usdt,818513.0,82916356396.32727,82845866112.33072,1770533.0
2023-03-26,BTC,btc,851151.0,542169657055.9983,19329105.70847468,266890.0
2023-03-26,ETH,eth,484571.0,214234691791.5515,120456090.48228434,1011463.0
2023-03-26,USDC,usdc,173316.0,38095094463.75968,38100230922.704575,480447.0
2023-03-26,USDT,usdt,775020.0,82920436736.79059,82845866112.31476,1663972.0
2023-03-27,BTC,btc,1057595.0,524906913723.9931,19330030.70842007,295339.0
2023-03-27,ETH,eth,497906.0,206565105599.9817,120455041.54205243,1100122.0
2023-03-27,USDC,usdc,206667.0,37694967767.39932,37688340654.86511,561772.0
2023-03-27,USDT,usdt,1010325.0,82878159924.75456,82845866112.26418,2212167.0
2023-03-28,BTC,btc,982699.0,527422700745.33344,19330868.20838185,317587.0
2023-03-28,ETH,eth,543283.0,213796356482.17984,120454048.76430672,1149677.0
2023-03-28,USDC,usdc,192502.0,37540397314.59295,37543286163.53797,561213.0
2023-03-28,USDT,usdt,1076318.0,82866970261.41917,82845866112.26418,2221865.0
2023-03-29,BTC,btc,977852.0,548815740560.0656,19331786.95834363,328588.0
2023-03-29,ETH,eth,583946.0,216182370570.1352,120452713.84037304,1165012.0
2023-03-29,USDC,usdc,182166.0,37501682460.545555,37492082816.98926,568594.0
2023-03-29,USDT,usdt,1118101.0,82861467765.85054,82845866112.26418,2207812.0
2023-03-30,BTC,btc,1021839.0,541733941198.0574,19332755.70826653,331354.0
2023-03-30,ETH,eth,558559.0,215823973061.25333,120451156.5972936,1187924.0
2023-03-30,USDC,usdc,181762.0,37073481098.921715,37063364171.638664,571324.0
2023-03-30,USDT,usdt,1002575.0,82851513140.21716,82845866112.26418,2141823.0
2023-03-31,BTC,btc,1043754.0,551292496354.6884,19333636.95822831,308895.0
2023-03-31,ETH,eth,547486.0,219701303525.28183,120450150.3511902,1150727.0
2023-03-31,USDC,usdc,193995.0,36756180423.35611,36755568477.97971,569078.0
2023-03-31,USDT,usdt,1027962.0,82865958922.08183,82845866112.26418,2183073.0
2023-04-01,BTC,btc,1038858.0,550928486203.3832,19334511.95818462,316521.0
2023-04-01,ETH,eth,500064.0,219509559004.9742,120449756.86603788,1020143.0
2023-04-01,USDC,usdc,183659.0,36758994322.552025,36755593924.373955,447486.0
2023-04-01,USDT,usdt,864973.0,82878700335.45651,82845866112.26418,1873581.0
2023-04-02,BTC,btc,1012005.0,544524713657.57355,19335443.2081464,342161.0
2023-04-02,ETH,eth,508193.0,216177406933.90988,120449479.90183644,981226.0
2023-04-02,USDC,usdc,173314.0,36758894054.09372,36762168773.06667,473236.0
2023-04-02,USDT,usdt,845374.0,82870494164.32158,82845866112.26418,1893995.0
2023-04-03,BTC,btc,985157.0,538533843979.47015,19336261.95810817,336905.0
2023-04-03,ETH,eth,499715.0,218154253837.0577,120448334.25660504,1052294.0
2023-04-03,USDC,usdc,197238.0,36854491640.07612,36858538555.541725,565423.0
2023-04-03,USDT,usdt,1068653.0,82865762508.13309,82845866112.2582,2364653.0
2023-04-04,BTC,btc,1108155.0,543647331979.0974,19337274.45807541,419443.0
2023-04-04,ETH,eth,511592.0,225018121847.33423,120447053.4821056,1068725.0
2023-04-04,USDC,usdc,200079.0,36896664223.983696,36897179469.050354,515786.0
2023-04-04,USDT,usdt,1086351.0,82873808797.88338,82845866112.2582,2334459.0
2023-04-05,BTC,btc,964688.0,545148282923.03174,19338143.20803173,345029.0
2023-04-05,ETH,eth,517726.0,230185945121.89304,120445229.05817944,1123693.0
2023-04-05,USDC,usdc,191863.0,36838799476.357025,36843367218.55207,500279.0
2023-04-05,USDT,usdt,1047535.0,82855118291.13481,82845866112.2582,2175039.0
2023-04-06,BTC,btc,1022873.0,542445068149.4137,19339143.20799351,352346.0
2023-04-06,ETH,eth,488852.0,225481749663.00015,120443992.95686686,1036898.0
2023-04-06,USDC,usdc,189184.0,36965140438.299515,36959840001.07564,498542.0
2023-04-06,USDT,usdt,1042765.0,82882084983.65787,82845866112.21516,2169120.0
2023-04-07,BTC,btc,956362.0,540298652289.0736,19340030.70795529,351639.0
2023-04-07,ETH,eth,537161.0,224788448707.7445,120443303.78663556,1043552.0
2023-04-07,USDC,usdc,184592.0,36846272345.899155,36844333792.12586,454490.0
2023-04-07,USDT,usdt,1015147.0,82893607168.31671,82845866112.21516,2151837.0
2023-04-08,BTC,btc,885739.0,540851301862.0266,19340949.45791706,325340.0
2023-04-08,ETH,eth,510447.0,223030222709.4766,120442937.66842297,924776.0
2023-04-08,USDC,usdc,180188.0,36842761376.64537,36844660304.15218,425902.0
2023-04-08,USDT,usdt,994315.0,82887944065.05309,82845866112.19795,2030318.0
2023-04-09,BTC,btc,936112.0,548492793650.61993,19341861.9578843,277152.0
2023-04-09,ETH,eth,518856.0,224159691911.4554,120442607.3979474,956899.0
2023-04-09,USDC,usdc,194300.0,36849944420.14494,36850323485.26566,434087.0
2023-04-09,USDT,usdt,882140.0,82893794794.09277,82845866112.19795,1946372.0
2023-04-10,BTC,btc,947327.0,574235609982.3527,19342630.70784062,292988.0
2023-04-10,ETH,eth,548020.0,230298895987.47327,120441906.56895678,1016480.0
2023-04-10,USDC,usdc,196866.0,36646305119.960625,36655055571.66649,509596.0
2023-04-10,USDT,usdt,1128280.0,82905406627.56648,82845866112.19795,2528229.0
2023-04-11,BTC,btc,1146146.0,585087519181.1974,19343593.2078024,375758.0
2023-04-11,ETH,eth,545041.0,227840913673.7407,120440932.23232047,1084502.0
2023-04-11,USDC,usdc,228966.0,36647802824.06504,36651530936.60635,729324.0
2023-04-11,USDT,usdt,1141622.0,82922625373.38776,82845866112.19795,2553003.0
2023-04-12,BTC,btc,1056542.0,578654885226.6572,19344593.20776964,344791.0
2023-04-12,ETH,eth,526191.0,231459758120.00284,120440333.00482184,1021632.0
2023-04-12,USDC,usdc,222082.0,36326448209.76451,36329683115.32187,852604.0
2023-04-12,USDT,usdt,1130142.0,82884147898.95847,82845866112.18797,2558394.0
2023-04-13,BTC,btc,1009669.0,587538152475.1359,19345480.70772596,326572.0
2023-04-13,ETH,eth,576453.0,242186229717.2689,120438948.52758676,1094764.0
2023-04-13,USDC,usdc,224313.0,36218036871.85144,36217157083.35399,728486.0
2023-04-13,USDT,usdt,1136730.0,82932003999.93298,82845866112.18797,2447516.0
2023-04-14,BTC,btc,1016042.0,589270068912.4236,19346355.70768228,316304.0
2023-04-14,ETH,eth,597355.0,253187814740.4552,120437676.3958655,1166392.0
2023-04-14,USDC,usdc,235249.0,36101722131.01358,36101061206.56948,716570.0
